temp_h,temp_p,humidity,pressure,pitch,roll,yaw,mag_x,mag_y,mag_z,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp
27.9273071289,26.6354179382,23.1268424988,1027.04223633,358.480729753,0.310861038993,351.999201784,42.4373893738,5.6716299057,35.8112869263,0.0273279994726,0.00536799989641,1.00039994717,-0.000886493828148,-0.000372532755136,7.82618299127e-05,2015-12-30 19:21:03.189689
28.0556259155,26.7354164124,23.3209667206,1026.97290039,358.40800905,0.320024218012,351.90334947,43.2492980957,6.31271505356,36.2166595459,0.0256199985743,0.00634399987757,0.99991196394,0.000676079187542,0.00029469653964,-0.000253482721746,2015-12-30 19:26:03.263082
28.1656112671,26.8854179382,23.2452926636,1026.99438477,358.470289703,0.315758951639,352.273522671,42.8508262634,5.63945293427,34.606803894,0.0261080004275,0.00634399987757,1.00064396858,-0.000530098564923,-0.00123457796872,9.27043147385e-05,2015-12-30 19:31:03.423929
28.0739555359,26.8125,22.9360103607,1026.97509766,358.509583781,0.2866839836,352.449031212,43.3870887756,5.85687875748,35.0151176453,0.0258639995009,0.00512399990112,1.00088799,-0.000494686421007,2.58255749941e-05,-0.000547806732357,2015-12-30 19:36:03.439031
28.128950119,26.8125,22.7287273407,1026.96289062,358.367693431,0.209128946483,352.167228706,42.9371528625,5.90147304535,35.5061683655,0.0273279994726,0.00512399990112,1.00088799,-0.000652777496725,-0.00196870788932,0.00142508326098,2015-12-30 19:41:03.512915
28.2389373779,26.8708343506,22.426027298,1026.93994141,358.431056349,0.258266741435,352.38752109,43.1763038635,5.87088489532,35.677066803,0.0265959985554,0.00585599988699,1.00064396858,0.00195279950276,0.000672943890095,0.00424804445356,2015-12-30 19:46:03.699918
28.2756004333,26.9395828247,22.8405952454,1026.92016602,358.474170531,0.34121973575,352.270099039,43.5816268921,5.87975311279,35.1710395813,0.0270840004086,0.00609999988228,1.00088799,-0.00250523583964,0.0023551415652,0.00010790862143,2015-12-30 19:51:03.803934
28.1839447021,26.8979167938,23.2749042511,1026.77636719,358.394006308,0.279035078864,352.521140081,43.307636261,6.06844091415,35.991355896,0.0239119995385,0.00609999988228,1.00064396858,-0.00251574860886,-8.8095664978e-05,0.00125104002655,2015-12-30 19:56:03.691468
28.128950119,26.8729171753,23.0807800293,1026.63769531,358.468239152,0.326945093952,352.12931518,42.730506897,5.98477983475,35.9318466187,0.0258639995009,0.00658799987286,1.00088799,-0.000650845468044,0.00119479373097,-0.000632640440017,2015-12-30 20:01:03.775893
28.128950119,26.7291679382,23.0347175598,1026.58325195,358.51336888,0.370969958701,352.142738209,43.8287124634,6.30269622803,36.0652313232,0.0263519994915,0.00536799989641,0.999179959297,-0.000198092311621,0.000712828710675,0.00107360444963,2015-12-30 20:06:04.020343
27.8539810181,26.5541667938,23.2946453094,1026.65283203,358.531002187,0.344072620389,352.165352965,43.5514450073,6.6364235878,35.7946739197,0.0270840004086,0.00731999985874,1.00015592575,0.000641683582217,-0.000913886353374,-0.000328540336341,2015-12-30 20:11:03.949062
28.0372924805,26.6854171753,24.4495124817,1026.6550293,358.486238194,0.349824520124,352.516581783,43.0927352905,5.85443544388,35.9245262146,0.0265959985554,0.00634399987757,0.99991196394,-6.36633485556e-05,-0.00193675793707,-0.000246657058597,2015-12-30 20:16:04.007478
28.1656112671,26.8354167938,23.2354202271,1026.68994141,358.408757062,0.282361567753,353.158197801,43.7737884521,5.4590754509,35.2058296204,0.0258639995009,0.00487999990582,1.00039994717,-1.47139653563e-05,0.000566560775042,-0.000308689661324,2015-12-30 20:21:04.091552
28.1106185913,26.8250007629,23.268321991,1026.83911133,358.450270845,0.318372059285,352.149906493,43.8715934753,6.38612174988,36.011390686,0.0263519994915,0.00463599991053,1.00039994717,0.00038023898378,0.000361997634172,-0.000976450741291,2015-12-30 20:26:04.224974
